case_id,food
8018,unknown
8019,squash
8019,unspecified
8020,venison
8020,other
8021,unknown
8022,sandwich
8022,deli
8023,unknown
8024,chicken
8024,grilled
8025,chicken
8025,unspecified
8026,sausage
8026,italian
8026,carrots
8026,unspecified
8027,unknown
8028,unknown
8029,unknown
8030,tuna steak
8031,dim sum
8032,unknown
8033,chicken
8033,other
8034,unknown
8035,multiple foods
8036,chicken
8036,other
8037,caesar salad
8038,unknown
8039,cantaloupe
8039,honeydew melon
8039,watermelon
8040,unknown
8041,other food
8042,onions
8042,multiple foods
8043,unknown
8044,turkey
8044,unspecified
8045,queso fresco
8045,unpasteurized
8046,unknown
8047,tomato
8047,unspecified
8048,beef
8048,bbq
8048,pork
8048,bbq
8049,mashed potato/gravy
8050,rice
8050,unspecified
8050,refried beans
8050,unspecified
8051,multiple foods
8052,shrimp
8052,steamed
8053,cake
8053,unspecified
8054,rice
8054,unspecified
8055,potato
8055,unspecified
8056,potato
8056,unspecified
8057,sandwich
8057,chicken
8058,greek salad
8059,unknown
8060,lettuce-based salads unspecified
8061,pizza
8061,unspecified
8062,chicken
8062,marsala
8063,macaroni and cheese
8064,unknown
8065,fish
8065,mahi mahi
8066,multiple foods
8067,unknown
8068,unknown
8069,unknown
8070,eggs
8070,other
8071,unknown
8072,palak paneer
8073,turkey
8073,baked
8074,egg-in-muffin-style sandwich
8075,roast beef
8075,other
8076,turkey and stuffing
8077,pork
8077,pepperoni
8078,unknown
8079,taco
8079,unspecified
8080,turkey and gravy
8081,unknown
8082,unknown
8083,unknown
8084,lettuce
8084,unspecified
8085,unknown
8086,unknown
8087,beef
8087,other
8088,deli meat
8088,sliced turkey
8089,unknown
8090,sandwich
8090,deli
8090,lettuce-based salads unspecified
8091,macaroni salad
8092,macaroni and cheese
8093,eggplant
8093,unspecified
8093,potato
8093,unspecified
8093,cake
8093,chocolate
8094,unknown
8095,cheese dip
8096,unknown
8097,unknown
8098,unknown
8099,unknown
8100,lettuce-based salads unspecified
8101,meat/egg-based salads
8101,unspecified
8101,seafood-based salad unspecified
8102,spring rolls
8102,unspecified
8103,unknown
8104,unknown
8105,unknown
8106,unknown
8107,burrito
8107,chicken
8108,unknown
8109,unknown
8110,unknown
8111,unknown
8112,unknown
8113,unknown
8114,unknown
8115,unknown
8116,unknown
8117,pizza
8117,unspecified
8118,chicken salad
8119,other food
8119,sandwich
8119,ham
8119,deli meat
8119,sliced turkey
8120,pork
8120,bbq
8121,cake
8121,unspecified
8122,pizza
8122,meat
8123,bread
8123,unspecified
8123,potato salad
8124,unknown beverage
8124,condiment
8124,unspecified
8124,ice
8125,turkey
8125,baked
8126,unknown
8127,unknown
8128,sandwich
8128,submarine
8129,unknown
8130,chicken
8130,unspecified
8131,spinach salad
8132,sandwich
8132,ham
8133,lettuce-based salads unspecified
8134,unknown
8135,mushrooms
8135,unspecified
8136,chicken
8136,unspecified
8137,unknown
8138,unknown
8139,meat
8139,unspecified
8140,multiple foods
8141,chicken
8141,unspecified
8142,unknown
8143,unknown
8144,water
8144,roast beef
8144,unspecified
8145,unknown
8146,greek salad
8147,unknown
8148,unknown
8149,unknown
8150,seafood
8150,unspecified
8151,unknown
8152,salmon
8152,unspecified
8152,vegetable-based salads unspecified
8152,crab
8152,fried
8153,pre-packaged salad
8154,hummus
8155,unknown
8156,unknown
8157,house salad
8158,pizza
8158,meat
8159,chicken
8159,fried
8160,ethnic style
8160,buffet
8161,salmon
8161,unspecified
8162,chicken
8162,fried
8163,unknown
8164,rice
8164,yellow
8165,pizza
8165,unspecified
8166,fish sandwich
8166,unspecified
8167,picadilla
8168,chicken
8168,bbq
8169,unknown
8170,unknown
8171,unknown
8172,unknown
8173,sandwich
8173,fajita
8174,unknown
8175,pork
8175,chitterlings
8176,chicken
8176,unspecified
8177,unknown
8178,fish
8178,mahi mahi
8179,seabass
8179,unspecified
8180,roast beef
8180,unspecified
8181,sandwich
8181,roast beef
8182,tortellini
8182,unspecified
8183,water
8184,unknown
8185,unknown
8186,other food
8187,unknown vegetable
8187,ranch dressing
8187,rolls
8188,unknown
8189,unknown
8190,unknown
8191,unknown
8192,unknown
8193,unknown
8194,unknown
8195,lettuce-based salads unspecified
8196,unknown
8197,ox
8197,unspecified
8198,unknown
8199,chicken
8199,nuggets/fingers
8200,tuna steak
8201,unknown
8202,unknown
8203,unknown
8204,unknown
8205,unknown
8206,unknown
8207,nachos
8207,unspecified
8208,chips and salsa
8209,pizza
8209,meat
8210,chicken
8210,other
8211,unknown
8212,ground beef
8212,cheeseburger
8213,chicken
8213,nuggets/fingers
8214,unknown
8215,unknown
8216,lasagna
8217,unknown
8218,unknown
8219,unknown
8220,unknown
8221,canoli
8221,unspecified
8222,unknown
8223,unknown
8224,unknown
8225,tuna
8225,smoked
8226,steak
8226,other
8227,unknown
8228,unknown
8229,unknown
8230,unknown
8231,turkey
8231,smoked
8232,salsa
8232,unspecified
8232,lettuce-based salads unspecified
8233,ice
8234,unknown
8235,ham
8235,other
8236,gravy
8236,unspecified
8236,roast beef
8236,unspecified
8237,sandwich
8237,tuna fish
8238,unknown
8239,unknown
8240,unknown
8241,cheese sauce
8241,tortellini
8241,cheese
8242,unknown
8243,mushrooms
8243,canned
8244,green beans
8244,unspecified
8245,unknown
8246,unknown
8247,unknown
8248,unknown
8249,unknown
8250,unknown
8251,unknown
8252,unknown
8253,unknown
8254,turkey
8254,smoked
8255,unknown
8256,pork
8256,chitterlings
8257,unknown
8258,unknown
8259,eggs
8259,unspecified
8259,ham
8259,loaf
8260,salad bar
8261,unknown
8262,unknown
8263,cheese
8263,pasteurized
8264,ribs
8264,unspecified
8265,clams
8265,razor
8266,seafood-based salad unspecified
8267,unknown
8268,unknown
8269,unknown
8270,corn
8270,unspecified
8271,chicken
8271,fried
8272,multiple foods
8273,chicken
8273,baked
8274,unknown
8275,unknown
8276,beef
8276,jerky
8277,burrito
8277,unspecified
8278,unknown
8279,unknown
8280,unknown
8281,romaine lettuce
8281,unspecified
8282,unknown
8283,unknown
8284,lobster
8284,steamed
8285,unknown
8286,unknown
8287,ground beef
8287,unspecified
8288,stew/chili
8288,other
8289,chicken
8289,cacciatore
8290,seafood pasta
8290,house salad
8291,potato
8291,mashed
8292,lasagna
8292,beef
8292,creme brulee
8293,clams
8293,fried
8293,squid/calamari
8293,unspecified
8294,spring rolls
8294,unspecified
8295,buffet
8296,chicken
8296,teriyaki
8297,chicken
8297,fried
8297,coleslaw
8298,eggs
8298,unspecified
8298,french-toast
8298,unspecified
8299,speciality salads unspecified
8300,chicken and noodles
8301,unknown
8302,crawfish/crayfish
8302,unspecified
8303,shrimp coconut
8304,rice
8304,yellow
8304,pork
8304,roasted
8305,ethnic style
8305,buffet
8306,unknown
8307,oysters
8307,raw
8307,key lime pie
8308,unknown
8309,oysters
8309,unspecified
8310,unknown
8311,fish
8311,papio
8312,fish
8312,ahi
8313,guacamole
8313,unspecified
8313,chips and salsa
8314,unknown
8315,unknown
8316,unknown
8317,unknown
8318,unknown
8319,pinto beans
8320,unknown
8321,unknown
8322,sandwich
8322,deli
8323,unknown
8324,unknown
8325,chicken
8325,unspecified
8325,refried beans
8325,unspecified
8325,taco or nacho salad
8326,unspecified fish
8326,shrimp
8326,unspecified
8326,coleslaw
8327,sandwich
8327,roast beef
8328,salad
8328,unspecified
8329,chicken
8329,other
8330,unknown
8331,ground beef
8331,hamburger
8332,bread
8332,white
8333,chicken
8333,other
8334,unknown
8335,unknown
8336,pizza
8336,meat
8337,unknown
8338,sandwich
8338,submarine
8339,unknown
8340,unknown
8341,unknown
8342,unknown
8343,sandwich
8343,turkey
8343,multiple salads
8344,unknown
8345,unknown
8346,lettuce-based salads unspecified
8347,unknown
8348,unknown
8349,unknown
8350,unknown
8351,chicken salad
8352,tart
8352,fruit
8353,cake
8353,unspecified
8354,unknown
8355,burrito
8355,unspecified
8356,chicken
8356,marsala
8357,unknown
8358,unknown
8359,fish
8359,grouper
8359,unspecified
8360,gravy
8360,sausage
8361,rigatoni
8361,unspecified
8362,pizza
8362,unspecified
8363,green leaf lettuce
8364,unknown
8365,unknown
8366,unknown
8367,unknown
8368,deli meat
8368,sliced ham
8369,unknown
8370,unknown
8371,unknown
8372,unknown
8373,unknown
8374,speciality dessert unspecified
8375,unknown
8376,sandwich
8376,beef
8376,sandwich
8376,tuna fish
8376,sandwich
8376,deli
8376,house salad
8377,chicken
8377,nuggets/fingers
8377,chicken salad
8378,unknown
8379,unknown
8380,lettuce-based salads unspecified
8381,macaroni salad
8382,pudding
8382,bread
8382,lettuce-based salads unspecified
8382,pasta-based salads unspecified
8383,steak
8383,prime rib
8384,unknown
8385,pork
8385,unspecified
8386,unknown
8387,unknown
8388,unknown
8389,unknown
8390,unknown
8391,chicken and rice
8392,unknown
8393,sandwich
8393,chicken
8394,green beans
8394,unspecified
8395,unknown
8396,peanuts
8397,ground beef
8397,hamburger
8398,unknown
8399,unknown
8400,unknown
8401,unknown
8402,carrots
8402,unspecified
8403,ground beef
8403,cheeseburger
8403,chicken
8403,other
8404,queso fresco
8404,unpasteurized
8405,unknown
8406,sandwich
8406,gyro
8407,pork
8407,bbq
8408,ethnic style
8408,unspecified
8409,unknown
8410,bread
8410,cornbread dressing
8410,chicken
8410,baked
8411,unknown
8412,multiple foods
8413,pie
8413,cream
8414,unknown
8415,pudding
8415,chocolate
8416,cream
8416,unspecified
8417,unknown
8418,oysters
8418,raw
8419,deli meat
8419,sliced turkey
8420,multiple foods
8421,basil
8421,unspecified
8422,chicken
8422,buffalo wings
8423,cheese fondue
8424,buffet
8425,tuna
8425,unspecified
8426,ground beef
8426,cheeseburger
8427,nachos and cheese
8428,unknown
8429,ethnic style
8429,buffet
8430,oysters
8430,raw
8431,unknown
8432,unknown
8433,fish
8433,roi
8434,unknown
8435,unknown
8436,unknown
8437,vegetable-based salads unspecified
8438,unknown
8439,unknown
8440,hot dog
8440,corn dog
8441,ground beef
8441,hamburger
8442,unknown
8443,unknown
8444,unknown
8445,sandwich
8445,roast beef
8445,chicken
8445,nuggets/fingers
8445,potato
8445,fried
8446,unknown
8447,chicken
8447,other
8447,crab dishes
8448,unknown
8449,ice
8450,chicken salad
8451,sandwich
8451,wrap
8452,refried beans
8452,unspecified
8453,unknown
8454,steak
8454,prime rib
8455,unknown
8456,tuna
8456,bbq
8457,beef
8457,unspecified
8457,cake
8457,custard-filled
8458,unknown
8459,unknown
8460,unknown
8461,unknown
8462,ground beef
8462,other
8463,unknown
8464,chicken
8464,other
8465,unknown
8466,potato
8466,baked
8466,dairy
8466,other *****
8467,chicken
8467,sweet and sour
8468,unknown
8469,pizza
8469,vegetable
8469,caesar salad
8470,meat
8470,unspecified
8471,unknown
8472,sour cream
8473,unknown
8474,unknown
8475,eggs
8475,raw
8476,house salad
8476,pasta-based salads unspecified
8476,meat/egg-based salads
8476,unspecified
8477,tomato (see fruit)
8478,unknown
8479,eggs
8479,other
8480,burrito
8480,unspecified
8481,rice
8481,unspecified
8481,chicken
8481,teriyaki
8482,soup
8482,potato
8483,other milk
8483,unpasteurized
8484,unknown
8485,unknown
8486,chicken
8486,other
8487,unknown
8488,unknown
8489,unknown
8490,multiple foods
8491,unknown
8492,taco
8492,unspecified
8493,steak
8493,beef tips
8494,salad
8494,unspecified
8495,other food
8496,unknown
8497,unknown
8498,pork
8498,unspecified
8499,unknown
8500,roast beef
8500,unspecified
8501,oriental chicken salad
8502,yellowtail tuna
8503,sandwich
8503,deli
8504,bread
8504,white
8505,salmon
8505,unspecified
8505,coleslaw
8506,lettuce-based salads unspecified
8507,pudding
8507,bread
8508,lobster bisque
8509,soda
8509,unspecified
8510,tuna
8510,unspecified
8511,lettuce-based salads unspecified
8512,unknown
8513,shell eggs
8513,scrambled hard
8514,fish
8514,mahi mahi
8515,spam
8516,unknown
8517,unknown
8518,unknown
8519,unknown
8520,fruit salad
8521,barbecue sauce
8521,beef
8521,brisket
8522,unknown
8523,mixed fruit
8524,unknown
8525,unknown
8526,unknown
8527,unknown
8528,ground beef
8528,other
8529,unknown
8530,rice
8530,unspecified
8530,chicken
8530,sesame
8530,crab dishes
8531,chicken and rice
8531,chicken
8531,sesame
8531,crab dishes
8532,eclair
8532,unspecified
8533,steak
8533,prime rib
8533,seafood
8533,unspecified
8534,unknown
8535,unknown
8536,unknown
8537,unknown
8538,ground beef
8538,hamburger
8539,pork
8539,smoked
8540,pasta salad
8541,unknown
8542,unknown
8543,unknown
8544,unknown
8545,pasta
8545,unspecified
8545,potato
8545,unspecified
8545,salad
8545,unspecified
8546,unknown
8547,unknown
8548,unknown
8549,ice cream
8549,commercial
8550,unknown
8551,unknown
8552,unknown
8553,salad
8553,unspecified
8554,ice cream
8554,homemade
8555,whole milk
8555,unpasteurized
8555,goat milk
8555,unpasteurized
8556,unknown
8557,lettuce-based salads unspecified
8558,unknown
8559,pudding
8559,unspecified
8560,fish
8560,escolar
8561,dips
8561,unspecified
8562,macaroni and cheese
8563,tomato
8563,unspecified
8563,lettuce
8563,unspecified
8563,burrito
8563,unspecified
8563,enchilada
8563,unspecified
8564,chicken salad
8564,potato salad
8564,coleslaw
8564,tomato
8564,unspecified
8565,salad
8565,unspecified
8566,multiple foods
8567,unknown
8568,unknown
8569,unknown
8570,chicken
8570,grilled
8571,ranch dressing
8572,pie
8572,banana
8573,unknown
8574,unknown
8575,shrimp
8575,braised
8575,shrimp
8575,unspecified
8576,multiple foods
8577,unknown
8578,horchata
8579,beef
8579,raw
8580,unknown
8581,unknown
8582,taco
8582,unspecified
8583,oysters
8583,raw
8584,steak
8584,prime rib
8585,unknown
8586,unknown
8587,buffet
8588,chicken
8588,unspecified
8589,sandwich
8589,submarine
8590,mayonnaise
8590,unspecified
8590,lettuce
8590,unspecified
8591,ice tea
8592,chicken
8592,grilled
8593,bbq
8593,unspecified
8594,unknown
8595,unknown
8596,beef
8596,stew
8597,unknown
8598,unknown
8599,unknown
8600,unknown
8601,unknown
8602,gravy
8602,unspecified
8603,unknown
8604,unknown
8605,unknown
8606,unknown
8607,sauces
8607,unspecified
8607,fajita
8607,unspecified
8607,guacamole
8608,unknown
8609,unknown
8610,whole milk
8610,unpasteurized
8611,unknown
8612,whole milk
8612,unpasteurized
8613,unknown
8614,salad
8614,unspecified
8615,caesar salad
8616,beef
8616,other
8617,chicken dishes
8617,strawberries
8618,sandwich
8618,deli
8619,milkshake
8620,ice cream
8620,unspecified
8621,fettucine alfredo
8622,ice cream/yogurt
8622,other
8623,macaroni salad
8623,roast beef
8623,unspecified
8624,unknown
8625,bean dip
8626,fish
8626,mahi mahi
8627,ground beef
8627,hamburger
8627,sausage
8627,bratwurst
8627,bread
8627,unspecified
8628,unknown
8629,taco
8629,unspecified
8629,rice
8629,spanish
8629,refried beans
8629,unspecified
8630,unknown
8631,chicken
8631,unspecified
8631,pineapple
8631,unspecified
8632,ice cream
8632,commercial
8633,other food
8634,cheesey bread
8635,caesar salad
8636,unknown
8637,fish
8637,baracuda
8638,ham
8638,unspecified
8639,lettuce
8639,unspecified
8639,ranch dressing
8640,unknown
8641,unknown
8642,unknown
8643,unknown
8644,unknown
8645,unknown
8646,unknown
8647,unknown
8648,beef
8648,bbq
8649,unknown
8650,fajita
8650,chicken
8650,fajita
8650,beef
8650,onions
8650,peppers
8650,unspecified
8651,unknown
8652,unknown
8653,turkey
8653,baked
8654,unknown
8655,unknown
8656,unknown
8657,multiple foods
8658,unknown
8659,unknown
8660,soup
8660,chicken
8661,cantaloupe
8661,chicken
8661,bbq
8661,corned beef
8661,unspecified
8662,salsa
8662,unspecified
8663,fried rice
8663,unspecified
8664,salsa
8664,unspecified
8665,unknown
8666,chicken
8666,other
8667,homemade sausage
8667,other
8668,peas
8668,green
8669,ice cream
8669,unspecified
8670,sushi
8670,unspecified
8671,zucchini
8672,multiple foods
8673,eggs benedict
8674,oysters
8675,burrito
8675,beef
8676,multiple foods
8677,unknown
8678,sausage
8678,mixed fruit
8679,vegetable dip
8679,unspecified
8680,potato salad
8680,beans
8680,baked
8681,bruschetta
8681,house salad
8682,fish
8682,amberjack
8682,fish
8682,mahi mahi
8683,pork
8683,roasted
8684,oysters
8684,raw
8685,unknown
8686,unknown
8687,stuffing/dressing
8687,gravy
8687,chicken
8687,chicken
8687,other
8688,coleslaw
8689,fish
8689,mahi mahi
8690,unknown
8691,unknown
8692,fish
8692,amberjack
8693,fish
8693,ahi
8694,fish
8694,baracuda
8695,unknown
8696,fish
8696,grouper
8697,unknown
8698,unknown
8699,chicken and noodles
8699,pre-packaged salad
8700,unknown
8701,sandwich
8701,tuna fish
8701,sandwich
8701,deli
8702,unknown
8703,chicken
8703,unspecified
8704,spinach dip
8705,broccoli salad
8705,cake
8705,unspecified
8706,unknown
8707,unknown
8708,deli meat
8708,sliced turkey
8709,unknown
8710,sandwich
8710,pork
8711,refried beans
8711,unspecified
8712,clams
8712,raw
8713,unknown
8714,unknown
8715,unknown
8716,beef
8716,bbq
8716,pork
8716,bbq
8717,unknown
8718,fried onions/onion rings
8718,unspecified
8719,unknown
8720,sauces
8721,chicken salad
8722,potato salad
8723,unknown
8724,unknown
8725,unknown
8726,unknown
8727,sandwich
8727,chicken
8727,green salad
8728,unknown
8729,rice
8729,unspecified
8729,bean dip
8730,queso fresco
8730,unpasteurized
8731,sandwich
8731,beef
8732,pizza
8733,unknown
8734,salad
8734,unspecified
8735,taco dip
8736,taco dip
8737,eggs
8737,unspecified
8737,tomato
8737,unspecified
8738,unknown
8739,unknown
8740,burrito
8740,bean
8741,spice/herb
8741,unspecified
8742,fish
8742,mahi mahi
8743,chicken
8743,unspecified
8744,unknown
8745,unknown
8746,chips and salsa
8747,cake
8747,tiramisu
8748,chicken
8748,sweet and sour
8749,cantaloupe
8749,ground beef
8749,unspecified
8750,ground beef
8750,hamburger
8750,sausage
8750,pork
8751,sushi
8751,unspecified
8752,house salad
8753,lettuce-based salads unspecified
8754,clams
8754,steamed
8755,creme brulee
8755,caesar salad
8756,chicken
8756,buffalo wings
8757,ethnic style
8757,unspecified
8758,sandwich
8758,turkey
8759,spaghetti
8759,unspecified
8759,beef
8759,chili
8760,unknown
8761,multiple foods
8762,pad thai
8762,unspecified
8763,sphyraena barracuda
8764,fish
8764,ulua
8764,unspecified
8765,watermelon
8766,fruit salad
8767,unknown
8768,taco or nacho salad
8769,potato salad
8770,unknown
8771,beef
8771,other
8772,unknown
8773,unknown
8774,unknown
8775,tzatziki sauce
8776,tomato
8776,beefsteak
8777,roast beef
8777,other
8778,fish
8778,fermented fish
8779,ice tea
8780,tomato salad
8780,green salad
8780,tuna salad
8781,pork fried rice
8782,chicken
8782,cordon bleu
8783,unknown
8784,ground beef
8784,hamburger
8785,unknown
8786,romaine lettuce
8786,unspecified
8787,unknown
8788,ice cream
8788,unspecified
8789,ground beef
8789,hamburger
8790,unknown
8791,unknown
8792,caesar salad
8793,chicken
8793,teriyaki
8794,chicken
8794,bbq
8795,unknown
8796,mixed fruit
8796,green salad
8797,unknown
8798,sandwich
8798,other
8799,turkey
8799,other
8800,house salad
8801,ethnic style
8801,unspecified
8802,taco
8802,beef
8803,oysters
8803,raw
8804,unknown
8805,unknown
8806,unknown
8807,gravy
8807,sausage
8808,pork
8808,roasted
8809,gravy
8809,beans
8809,baked
8810,unknown
8811,whole milk
8811,unpasteurized
8812,salmon
8812,unspecified
8813,salmon heads
8814,unknown
8815,oysters
8816,fish salad
8817,unknown
8818,unknown
8819,unknown
8820,salad
8820,unspecified
8820,corn
8821,ethnic style
8821,unspecified
8822,salsa
8822,unspecified
8823,popcorn
8824,tuna steak
8825,ceviche
8826,gelatin
8826,unspecified
8827,shrimp dishes unspecified
8828,beef
8828,other
8829,unknown
8830,pasta
8830,unspecified
8831,ethnic style
8831,buffet
8832,ethnic style
8832,unspecified
8833,oriental chicken salad
8834,steak
8834,prime rib
8835,unknown
8836,pork
8836,bbq
8837,unknown
8838,strawberries
8839,ground beef
8839,hamburger
8840,sandwich
8840,other egg/poultry
8841,fish
8841,mackeral
8842,unknown
8843,fish
8843,ahi
8844,fish
8844,mahi mahi
8845,fish
8845,ulua
8846,fish
8846,ahi
8847,unknown
8848,unknown
8849,unknown
8850,nachos and cheese
8851,unknown
8852,unknown
8853,unknown
8854,unknown
8855,chicken
8855,fried
8856,unknown
8857,unknown
8858,unknown
8859,pizza
8859,meat
8860,unknown
8861,taco meat
8862,soda
8862,unspecified
8863,stuffed chicken
8864,sandwich
8864,deli
8865,multiple salads
8866,oysters
8866,raw
8867,rice and peas
8868,unknown
8869,unknown
8870,unknown
8871,tuna
8871,unspecified
8872,unspecified vegetables
8873,chicken
8873,grilled
8874,unknown
8875,unknown
8876,unknown
8877,unknown
8878,salad
8878,other
8879,unknown
8880,unknown
8881,unknown
8882,fish
8882,escolar
8883,ice cream
8883,homemade
8884,unknown
8885,unknown
8886,unknown
8887,liver
8887,chicken
8888,oysters
8888,raw
8889,unknown
8890,whole milk
8890,unpasteurized
8891,bread
8891,unspecified
8891,cake
8891,cheese
8892,sandwich
8892,roast beef
8893,unknown
8894,fish
8894,escolar
8895,unknown
8896,chicken
8896,strips
8897,queso fresco
8897,unpasteurized
8898,queso fresco
8898,unpasteurized
8899,queso fresco
8899,unpasteurized
8900,shrimp dishes unspecified
8901,tomato
8901,unspecified
8902,milk
8902,1% milk pasteurized
8903,unknown
8904,steak
8904,sirloin
8905,specialty/ethnic dishes
8906,salsa
8906,unspecified
8907,unknown
8908,meat casserole
8909,shrimp
8909,baked
8910,unknown
8911,taco dip
8911,grapes
8911,unspecified
8912,unknown
8913,shrimp
8913,raw
8914,fish
8914,palani (surgeon)
8915,fish
8915,ahi
8916,refried beans
8916,unspecified
8917,unknown
8918,unknown
8919,unknown
8920,unknown
8921,cheese
8921,relish tray
8922,unknown
8923,house salad
8923,chicken
8923,fried
8924,unknown
8925,salad bar
8925,sandwich
8925,unspecified
8926,lettuce
8926,prepackaged
8927,unknown
8928,oysters
8928,raw
8929,sandwich
8929,deli
8930,chicken
8930,grilled
8931,pork
8931,bbq
8932,squash
8932,unspecified
8933,unknown
8934,unknown
8935,unknown
8936,potato
8936,mashed
8937,sandwich
8937,chicken
8938,unknown
8939,beef
8939,unspecified
8940,unknown
8941,fried rice
8941,unspecified
8942,unknown
8943,unknown
8944,whole milk
8944,unpasteurized
8945,pasta salad
8945,chicken
8945,bbq
8946,fried rice
8946,unspecified
8947,parsley
8947,unspecified
8947,house salad
8948,parsley
8948,unspecified
8948,house salad
8949,unknown
8950,gravy
8950,sausage
8951,ham
8951,other
8952,shell eggs
8952,scrambled soft
8953,unknown
8954,meat
8954,unspecified
8954,beans
8954,unspecified
8955,sandwich
8955,other
8956,dessert
8956,other
8957,eggs
8957,unspecified
8958,unknown
8959,cake
8959,unspecified
8960,unspecified vegetables
8961,burrito
8961,cheese
8962,unknown
8963,deli tray
8964,pizza
8964,meat
8965,sandwich
8965,deli
8966,sandwich
8966,cuban
8967,tomato
8967,unspecified
8967,iceberg lettuce
8967,unspecified
8968,coleslaw
8969,ethnic style
8969,buffet
8970,crab rangoon
8971,macaroni salad
8972,bbq
8972,unspecified
8973,hot dog
8973,unspecified
8974,unknown
8975,fish
8975,ahi
8976,unknown
8977,pineapple
8977,unspecified
8978,unknown
8979,fruit juice
8979,unspecified
8980,unknown
8981,unknown
8982,fish
8982,escolar
8983,unknown
8984,lettuce
8984,prepackaged
8984,grapes
8984,green
8985,ground beef
8985,hamburger
8986,roast beef
8986,other
8987,mushrooms
8988,specialty/ethnic dishes
8988,samosa
8989,unknown
8990,ice cream
8990,commercial
8990,ice tea
8990,caesar salad
8991,cake
8991,cream cheese
8991,cheese bread
8992,potato salad
8993,unknown
8994,unknown
8995,unknown
8996,honeydew melon
8996,sausage
8996,italian
8997,guacamole
8998,other food
8999,unknown
9000,tomato
9000,unspecified
9001,beef
9001,unspecified
9002,potato salad
9003,unknown
9004,unknown
9005,unknown
9006,unknown
9007,unknown
9008,caesar salad
9009,oysters
9009,raw
9010,sauces
9010,unspecified
9011,chicken dishes
9012,liver
9012,chicken
9013,unknown
9014,salad
9014,other
9015,unknown
9016,salmon
9016,unspecified
9017,turkey
9017,unspecified
9018,unspecified vegetables
9019,queso fresco
9019,unpasteurized
9020,whole milk
9020,unpasteurized
9021,sandwich
9021,deli
9022,potato chips
9022,cookies
9022,unspecified
9023,ground beef
9023,hamburger
9024,egg rolls
9025,ground beef
9025,hamburger
9026,chicken
9026,nuggets/fingers
9027,chicken
9027,other
9028,sandwich
9028,chicken
9029,seafood salad
9029,chicken salad
9030,squid/calamari
9030,unspecified
9031,fried onions/onion rings
9031,unspecified
9032,other vegetable
9033,pizza
9033,meat and vegetable
9034,spam
9035,unknown
9036,unknown
9037,unknown
9038,unknown
9039,sandwich
9039,red meat-based
9040,taco
9040,chicken
9041,unknown
9042,macaroni salad
9043,lettuce based salads
9043,cottage cheese
9043,unspecified
9044,sandwich
9044,other
9044,vanilla cake
9045,ham
9045,unspecified
9046,whole milk
9046,unpasteurized
9047,roma tomato
9048,buffet
9049,unknown
9050,yellowfin tuna
9051,pizza
9051,cheese
9051,potato chips
9051,ice cream
9051,commercial
9052,unknown
9053,unknown
9054,lettuce
9054,unspecified
9055,turkey dishes
9056,ground beef
9056,unspecified
9057,unknown
9058,unknown
9059,unknown
9060,punch
9060,unspecified
9061,unknown
9062,unknown
9063,unknown
9064,breads
9065,unknown
9066,sandwich
9066,unspecified
9067,soup
9067,clam chowder
9068,unknown
9069,soup
9069,broccoli
9070,salad
9070,other
9071,seafood dish
9071,unspecified
9072,chicken
9072,other
9073,pork
9073,other
9074,unknown
9075,whole milk
9075,unpasteurized
9076,unknown
9077,steak
9077,prime rib
9078,unknown
9079,red snapper
9080,chicken
9080,other
9081,taco
9081,beef
9082,chicken
9082,ribs
9083,chicken
9083,other
9084,hollandaise sauce
9085,creme-filled doughnut
9086,sandwich
9086,tuna fish
9087,unknown
9088,sandwich
9088,pork
9089,unknown
9090,potato
9090,mashed
9090,green salad
9091,tortilla
9091,unspecified
9092,tortilla
9092,unspecified
9093,unknown
9094,unknown
9095,unknown
9096,unknown
9097,unknown
9098,sausage
9098,unspecified
9099,unknown
9100,unknown
9101,speciality salads unspecified
9102,unknown
9103,unknown
9104,crab
9104,unspecified
9104,potato
9104,baked
9105,unknown
9106,taco
9106,beef
9107,unknown
9108,unknown
9109,unknown
9110,unknown
9111,chips
9111,tortilla
9111,crab
9111,imitation
9112,taro
9113,unknown
9114,pasta pesto
9115,unknown
9116,unknown
9117,tart
9117,unspecified
9118,unknown
9119,unknown
9120,pork
9120,roasted
9121,unknown
9122,unknown
9123,unknown
9124,hot dog
9124,unspecified
9125,turkey
9125,baked
9126,pork
9126,roasted
9127,unknown
9128,unknown
9129,crab dip
9130,unknown
9131,sweet potato
9131,unspecified
9131,stuffing
9131,unspecified
9131,turkey and gravy
9131,turkey
9131,roasted
9131,green beans
9131,unspecified
9132,unknown
9133,unknown
9134,unknown
9135,unknown
9136,miscellaneous
9137,burrito
9137,unspecified
9138,unknown
9139,fried foods
9140,unknown
9141,unknown
9142,unknown
9143,unknown
9144,chicken
9144,other
9145,home canned carrots
9146,unspecified fish
9147,salad
9147,unspecified
9148,unknown
9149,unknown
9150,unknown
9151,unknown
9152,sandwich
9152,other specialty
9153,oysters
9153,raw
9154,ice
9155,house salad
9156,chicken w/ wine sauce
9157,ethnic style
9157,buffet
9158,beef
9158,casserole
9159,unknown
9160,seafood-based salad unspecified
9161,sandwich
9161,deli
9162,speciality salads unspecified
9163,chinese
9164,unknown
9165,unknown
9166,seafood pasta
9167,unknown
9168,whole milk
9168,unpasteurized
9169,nachos
9169,unspecified
9169,dips
9170,unknown
9171,tortilla
9171,unspecified
9172,unknown
9173,unknown
