year,month,state,location,species,status,food,illnesses,hospitalizations,fatalities,total_illnesses_by_year_state,illness_percentage_by_year_state
2005,May,California,Grocery Store,Chemical or toxin,Suspected,horchata,2,0.0,0.0,1758,0.11376564277588168
2005,May,California,Grocery Store,Norovirus genogroup I,Confirmed,banana,6,0.0,0.0,1758,0.3412969283276451
2005,May,California,Grocery Store,Norovirus genogroup I,Confirmed,pie,6,0.0,0.0,1758,0.3412969283276451
2005,May,California,Grocery Store,Norovirus genogroup I,Suspected,unknown,15,0.0,0.0,1758,0.8532423208191127
2005,May,California,Religious Facility,Salmonella enterica,Confirmed,beef,9,3.0,0.0,1758,0.5119453924914675
2005,May,California,Religious Facility,Salmonella enterica,Confirmed,raw,9,3.0,0.0,1758,0.5119453924914675
2005,May,California,Restaurant,Bacterium,Suspected,unknown,6,0.0,0.0,1758,0.3412969283276451
2005,May,California,Restaurant,Chemical or toxin,Suspected,braised,3,0.0,0.0,1758,0.17064846416382254
2005,May,California,Restaurant,Chemical or toxin,Suspected,shrimp,6,0.0,0.0,1758,0.3412969283276451
2005,May,California,Restaurant,Chemical or toxin,Suspected,unspecified,3,0.0,0.0,1758,0.17064846416382254
2005,May,California,Restaurant,Clostridium perfringens,Suspected,prime rib,3,0.0,0.0,1758,0.17064846416382254
2005,May,California,Restaurant,Clostridium perfringens,Suspected,steak,3,0.0,0.0,1758,0.17064846416382254
2005,May,California,Restaurant,Norovirus genogroup I,Suspected,unknown,14,0.0,0.0,1758,0.7963594994311717
2005,May,California,Restaurant,Vibrio unknown,Suspected,oysters,2,1.0,0.0,1758,0.11376564277588168
2005,May,California,Restaurant,Vibrio unknown,Suspected,raw,2,1.0,0.0,1758,0.11376564277588168
2005,May,Florida,Restaurant,Norovirus genogroup I,Confirmed,lettuce,14,0.0,0.0,2559,0.5470887065259866
2005,May,Florida,Restaurant,Norovirus genogroup I,Confirmed,mayonnaise,14,0.0,0.0,2559,0.5470887065259866
2005,May,Florida,Restaurant,Norovirus genogroup I,Confirmed,unspecified,28,0.0,0.0,2559,1.0941774130519732
2005,May,Georgia,Private Home/Residence,Salmonella enterica,Confirmed,beef,3,0.0,0.0,570,0.5263157894736842
2005,May,Georgia,Private Home/Residence,Salmonella enterica,Confirmed,stew,3,0.0,0.0,570,0.5263157894736842
2005,May,Idaho,Catering Service,Norovirus genogroup I,Suspected,unknown,31,0.0,0.0,467,6.638115631691649
2005,May,Illinois,Restaurant,Campylobacter unknown,Confirmed,unknown,8,5.0,0.0,1213,0.6595218466611706
2005,May,Illinois,Restaurant,"Escherichia coli, Enteropathogenic",Confirmed,unknown,21,0.0,0.0,1213,1.7312448474855728
2005,May,Illinois,Restaurant,Norovirus genogroup I,Confirmed,gravy,20,0.0,0.0,1213,1.6488046166529264
2005,May,Illinois,Restaurant,Norovirus genogroup I,Confirmed,unknown,24,0.0,0.0,1213,1.9785655399835118
2005,May,Illinois,Restaurant,Norovirus genogroup I,Confirmed,unspecified,20,0.0,0.0,1213,1.6488046166529264
2005,May,Illinois,Restaurant,Norovirus genogroup I,Suspected,unknown,6,0.0,0.0,1213,0.49464138499587795
2005,May,Illinois,Restaurant,Salmonella enterica,Confirmed,fajita,162,0.0,0.0,1213,13.355317394888704
2005,May,Illinois,Restaurant,Salmonella enterica,Confirmed,guacamole,162,0.0,0.0,1213,13.355317394888704
2005,May,Illinois,Restaurant,Salmonella enterica,Confirmed,sauces,162,0.0,0.0,1213,13.355317394888704
2005,May,Illinois,Restaurant,Salmonella enterica,Confirmed,unspecified,324,0.0,0.0,1213,26.71063478977741
2005,May,Illinois,School/College/University,Salmonella enterica,Confirmed,unknown,5,0.0,0.0,1213,0.4122011541632316
2005,May,Illinois,Unknown,Salmonella enterica,Confirmed,unknown,4,0.0,0.0,1213,0.3297609233305853
2005,May,Iowa,Religious Facility,Campylobacter jejuni,Confirmed,unpasteurized,33,0.0,0.0,336,9.821428571428571
2005,May,Iowa,Religious Facility,Campylobacter jejuni,Confirmed,whole milk,33,0.0,0.0,336,9.821428571428571
2005,May,Iowa,Restaurant,Norovirus genogroup I,Suspected,unknown,13,0.0,0.0,336,3.869047619047619
2005,May,Kansas,Private Home/Residence,Campylobacter coli,Suspected,unknown,2,1.0,0.0,484,0.4132231404958678
2005,May,Louisiana,Unknown,Norovirus genogroup I,Suspected,salad,65,0.0,0.0,181,35.91160220994475
2005,May,Louisiana,Unknown,Norovirus genogroup I,Suspected,unspecified,65,0.0,0.0,181,35.91160220994475
2005,May,Maryland,Restaurant,Campylobacter jejuni,Confirmed,caesar salad,4,0.0,0.0,88,4.545454545454546
2005,May,Massachusetts,Restaurant,Clostridium perfringens,Suspected,beef,9,1.0,0.0,357,2.5210084033613445
2005,May,Massachusetts,Restaurant,Clostridium perfringens,Suspected,other,9,1.0,0.0,357,2.5210084033613445
2005,May,Michigan,Private Home/Residence,Norovirus genogroup I,Confirmed,macaroni salad,55,0.0,0.0,753,7.3041168658698545
2005,May,Michigan,Private Home/Residence,Norovirus genogroup I,Confirmed,roast beef,55,0.0,0.0,753,7.3041168658698545
2005,May,Michigan,Private Home/Residence,Norovirus genogroup I,Confirmed,unspecified,55,0.0,0.0,753,7.3041168658698545
2005,May,Michigan,Restaurant,Norovirus genogroup I,Confirmed,deli,124,0.0,0.0,753,16.46746347941567
2005,May,Michigan,Restaurant,Norovirus genogroup I,Confirmed,sandwich,124,0.0,0.0,753,16.46746347941567
2005,May,Minnesota,Banquet Facility,Norovirus genogroup I,Suspected,chicken,125,0.0,0.0,1346,9.286775631500744
2005,May,Minnesota,Banquet Facility,Norovirus genogroup I,Suspected,pineapple,125,0.0,0.0,1346,9.286775631500744
2005,May,Minnesota,Banquet Facility,Norovirus genogroup I,Suspected,unspecified,250,0.0,0.0,1346,18.573551263001487
2005,May,Minnesota,Office/Indoor Workplace,Scombroid toxin,Confirmed,fish,2,0.0,0.0,1346,0.1485884101040119
2005,May,Minnesota,Office/Indoor Workplace,Scombroid toxin,Confirmed,mahi mahi,2,0.0,0.0,1346,0.1485884101040119
2005,May,Minnesota,Private Home/Residence,Norovirus genogroup I,Suspected,bratwurst,8,0.0,0.0,1346,0.5943536404160475
2005,May,Minnesota,Private Home/Residence,Norovirus genogroup I,Suspected,bread,8,0.0,0.0,1346,0.5943536404160475
2005,May,Minnesota,Private Home/Residence,Norovirus genogroup I,Suspected,ground beef,8,0.0,0.0,1346,0.5943536404160475
2005,May,Minnesota,Private Home/Residence,Norovirus genogroup I,Suspected,hamburger,8,0.0,0.0,1346,0.5943536404160475
2005,May,Minnesota,Private Home/Residence,Norovirus genogroup I,Suspected,sausage,8,0.0,0.0,1346,0.5943536404160475
2005,May,Minnesota,Private Home/Residence,Norovirus genogroup I,Suspected,unspecified,8,0.0,0.0,1346,0.5943536404160475
2005,May,Minnesota,Restaurant,Bacterium,Suspected,refried beans,7,0.0,0.0,1346,0.5200594353640415
2005,May,Minnesota,Restaurant,Bacterium,Suspected,rice,7,0.0,0.0,1346,0.5200594353640415
2005,May,Minnesota,Restaurant,Bacterium,Suspected,spanish,7,0.0,0.0,1346,0.5200594353640415
2005,May,Minnesota,Restaurant,Bacterium,Suspected,taco,7,0.0,0.0,1346,0.5200594353640415
2005,May,Minnesota,Restaurant,Bacterium,Suspected,unspecified,14,0.0,0.0,1346,1.040118870728083
2005,May,Minnesota,Restaurant,Norovirus genogroup I,Confirmed,unknown,10,0.0,0.0,1346,0.7429420505200593
2005,May,Multistate,Restaurant,Salmonella enterica,Confirmed,commercial,26,11.0,0.0,514,5.058365758754864
2005,May,Multistate,Restaurant,Salmonella enterica,Confirmed,ice cream,26,11.0,0.0,514,5.058365758754864
2005,May,New York,Private Home/Residence,Ciguatoxin,Confirmed,baracuda,4,1.0,0.0,488,0.819672131147541
2005,May,New York,Private Home/Residence,Ciguatoxin,Confirmed,fish,4,1.0,0.0,488,0.819672131147541
2005,May,New York,Restaurant,Norovirus genogroup I,Suspected,caesar salad,18,0.0,0.0,488,3.6885245901639343
2005,May,North Dakota,School/College/University,Norovirus genogroup I,Confirmed,lettuce,52,0.0,0.0,156,33.33333333333333
2005,May,North Dakota,School/College/University,Norovirus genogroup I,Confirmed,ranch dressing,52,0.0,0.0,156,33.33333333333333
2005,May,North Dakota,School/College/University,Norovirus genogroup I,Confirmed,unspecified,52,0.0,0.0,156,33.33333333333333
2005,May,Ohio,Restaurant,Norovirus genogroup I,Confirmed,unknown,16,0.0,0.0,580,2.7586206896551726
2005,May,Oklahoma,Catering Service,Campylobacter jejuni,Confirmed,beef,28,1.0,0.0,248,11.29032258064516
2005,May,Oklahoma,Catering Service,Campylobacter jejuni,Confirmed,chicken,28,1.0,0.0,248,11.29032258064516
2005,May,Oklahoma,Catering Service,Campylobacter jejuni,Confirmed,fajita,56,2.0,0.0,248,22.58064516129032
2005,May,Oklahoma,Catering Service,Campylobacter jejuni,Confirmed,onions,28,1.0,0.0,248,11.29032258064516
2005,May,Oklahoma,Catering Service,Campylobacter jejuni,Confirmed,peppers,28,1.0,0.0,248,11.29032258064516
2005,May,Oklahoma,Catering Service,Campylobacter jejuni,Confirmed,unspecified,28,1.0,0.0,248,11.29032258064516
2005,May,Oklahoma,Restaurant,Norovirus unknown,Confirmed,unknown,34,0.0,0.0,248,13.709677419354838
2005,May,Oregon,Catering Service,Norovirus genogroup I,Suspected,unknown,5,0.0,0.0,454,1.1013215859030838
2005,May,Pennsylvania,Catering Service,Salmonella enterica,Confirmed,unknown,38,0.0,0.0,452,8.4070796460177
2005,May,South Carolina,Religious Facility,Salmonella enterica,Suspected,unknown,16,0.0,0.0,816,1.9607843137254901
2005,May,South Carolina,Restaurant,Cyclospora cayatenensis,Confirmed,unknown,6,0.0,0.0,816,0.7352941176470588
2005,May,South Carolina,Restaurant,Salmonella enterica,Confirmed,baked,304,56.0,1.0,816,37.254901960784316
2005,May,South Carolina,Restaurant,Salmonella enterica,Confirmed,turkey,304,56.0,1.0,816,37.254901960784316
2005,May,Tennessee,Private Home/Residence,Norovirus genogroup I,Confirmed,multiple foods,18,0.0,0.0,419,4.295942720763723
2005,May,Tennessee,Restaurant,Hepatitis A,Confirmed,unknown,7,0.0,0.0,419,1.6706443914081146
2005,May,Tennessee,School/College/University,Norovirus genogroup I,Confirmed,unknown,113,0.0,0.0,419,26.968973747016705
2005,May,Utah,Private Home/Residence,Salmonella enterica,Confirmed,bbq,126,15.0,0.0,924,13.636363636363635
2005,May,Utah,Private Home/Residence,Salmonella enterica,Confirmed,cantaloupe,126,15.0,0.0,924,13.636363636363635
2005,May,Utah,Private Home/Residence,Salmonella enterica,Confirmed,chicken,126,15.0,0.0,924,13.636363636363635
2005,May,Utah,Private Home/Residence,Salmonella enterica,Confirmed,corned beef,126,15.0,0.0,924,13.636363636363635
2005,May,Utah,Private Home/Residence,Salmonella enterica,Confirmed,unspecified,126,15.0,0.0,924,13.636363636363635
2005,May,Washington,Restaurant,Bacillus cereus,Suspected,fried rice,5,0.0,0.0,289,1.7301038062283738
2005,May,Washington,Restaurant,Bacillus cereus,Suspected,unspecified,5,0.0,0.0,289,1.7301038062283738
2005,May,Washington,Restaurant,"Escherichia coli, Shiga toxin-producing",Confirmed,salsa,3,1.0,0.0,289,1.0380622837370241
2005,May,Washington,Restaurant,"Escherichia coli, Shiga toxin-producing",Confirmed,unspecified,3,1.0,0.0,289,1.0380622837370241
2005,May,Wisconsin,Prison/Jail,Clostridium perfringens,Confirmed,chicken,104,0.0,0.0,435,23.908045977011493
2005,May,Wisconsin,Prison/Jail,Clostridium perfringens,Confirmed,other,104,0.0,0.0,435,23.908045977011493
2005,November,California,Private Home/Residence,Clostridium botulinum,Confirmed,salmon,2,2.0,1.0,1758,0.11376564277588168
2005,November,California,Private Home/Residence,Clostridium botulinum,Confirmed,unspecified,2,2.0,1.0,1758,0.11376564277588168
2005,November,California,Private Home/Residence,Norovirus genogroup I,Confirmed,unknown,11,0.0,0.0,1758,0.6257110352673493
2005,November,California,Private Home/Residence,Salmonella enterica,Confirmed,turkey,6,0.0,0.0,1758,0.3412969283276451
2005,November,California,Private Home/Residence,Salmonella enterica,Confirmed,unspecified,6,0.0,0.0,1758,0.3412969283276451
2005,November,California,Restaurant,Hepatitis A,Confirmed,unspecified vegetables,5,0.0,0.0,1758,0.2844141069397042
2005,November,California,Restaurant,Norovirus genogroup I,Suspected,other,5,0.0,0.0,1758,0.2844141069397042
2005,November,California,Restaurant,Norovirus genogroup I,Suspected,salad,5,0.0,0.0,1758,0.2844141069397042
2005,November,Colorado,Restaurant,Shigella boydii,Suspected,deli,2,0.0,0.0,721,0.27739251040221913
2005,November,Colorado,Restaurant,Shigella boydii,Suspected,sandwich,2,0.0,0.0,721,0.27739251040221913
2005,November,Connecticut,Office/Indoor Workplace,Norovirus unknown,Confirmed,cookies,11,0.0,0.0,285,3.8596491228070176
2005,November,Connecticut,Office/Indoor Workplace,Norovirus unknown,Confirmed,potato chips,11,0.0,0.0,285,3.8596491228070176
2005,November,Connecticut,Office/Indoor Workplace,Norovirus unknown,Confirmed,unspecified,11,0.0,0.0,285,3.8596491228070176
2005,November,Florida,Catering Service,Clostridium perfringens,Suspected,chicken,338,0.0,0.0,2559,13.208284486127395
2005,November,Florida,Catering Service,Clostridium perfringens,Suspected,other,338,0.0,0.0,2559,13.208284486127395
2005,November,Florida,Private Home/Residence,Salmonella enterica,Confirmed,other vegetable,10,0.0,0.0,2559,0.3907776475185619
2005,November,Florida,Restaurant,Salmonella enterica,Suspected,ground beef,2,0.0,0.0,2559,0.07815552950371239
2005,November,Florida,Restaurant,Salmonella enterica,Suspected,hamburger,2,0.0,0.0,2559,0.07815552950371239
2005,November,Florida,Restaurant,Staphylococcus aureus,Suspected,chicken,2,0.0,0.0,2559,0.07815552950371239
2005,November,Florida,Restaurant,Staphylococcus aureus,Suspected,ground beef,2,0.0,0.0,2559,0.07815552950371239
2005,November,Florida,Restaurant,Staphylococcus aureus,Suspected,hamburger,2,0.0,0.0,2559,0.07815552950371239
2005,November,Florida,Restaurant,Staphylococcus aureus,Suspected,nuggets/fingers,2,0.0,0.0,2559,0.07815552950371239
2005,November,Florida,School/College/University,Staphylococcus aureus,Suspected,chicken,8,0.0,0.0,2559,0.31262211801484957
2005,November,Florida,School/College/University,Staphylococcus aureus,Suspected,sandwich,8,0.0,0.0,2559,0.31262211801484957
2005,November,Illinois,Restaurant,Norovirus genogroup I,Confirmed,unknown,48,2.0,0.0,1213,3.9571310799670236
2005,November,Iowa,Catering Service,Clostridium perfringens,Confirmed,red meat-based,56,0.0,0.0,336,16.666666666666664
2005,November,Iowa,Catering Service,Clostridium perfringens,Confirmed,sandwich,56,0.0,0.0,336,16.666666666666664
2005,November,Iowa,Restaurant,Clostridium perfringens,Suspected,chicken,11,0.0,0.0,336,3.273809523809524
2005,November,Iowa,Restaurant,Clostridium perfringens,Suspected,taco,11,0.0,0.0,336,3.273809523809524
2005,November,Iowa,School/College/University,Norovirus genogroup I,Suspected,unknown,17,0.0,0.0,336,5.059523809523809
2005,November,Michigan,Religious Facility,Salmonella enterica,Confirmed,other,75,5.0,0.0,753,9.9601593625498
2005,November,Michigan,Religious Facility,Salmonella enterica,Confirmed,sandwich,75,5.0,0.0,753,9.9601593625498
2005,November,Michigan,Religious Facility,Salmonella enterica,Confirmed,vanilla cake,75,5.0,0.0,753,9.9601593625498
2005,November,Minnesota,Private Home/Residence,Norovirus genogroup I,Confirmed,ham,6,0.0,0.0,1346,0.44576523031203563
2005,November,Minnesota,Private Home/Residence,Norovirus genogroup I,Confirmed,unspecified,6,0.0,0.0,1346,0.44576523031203563
2005,November,Multistate,Private Home/Residence,"Escherichia coli, Shiga toxin-producing",Confirmed,unpasteurized,18,5.0,0.0,514,3.501945525291829
2005,November,Multistate,Private Home/Residence,"Escherichia coli, Shiga toxin-producing",Confirmed,whole milk,18,5.0,0.0,514,3.501945525291829
2005,November,Multistate,Restaurant,Salmonella enterica,Confirmed,roma tomato,84,8.0,0.0,514,16.342412451361866
2005,November,New Jersey,Restaurant,Norovirus unknown,Suspected,buffet,48,0.0,0.0,139,34.53237410071942
2005,November,New Mexico,School/College/University,Norovirus unknown,Confirmed,unknown,35,0.0,0.0,35,100.0
2005,November,New York,Banquet Facility,Rotavirus,Suspected,unknown,30,0.0,0.0,488,6.147540983606557
2005,November,New York,Restaurant,Norovirus genogroup I,Suspected,cheese,18,0.0,0.0,488,3.6885245901639343
2005,November,New York,Restaurant,Norovirus genogroup I,Suspected,commercial,18,0.0,0.0,488,3.6885245901639343
2005,November,New York,Restaurant,Norovirus genogroup I,Suspected,ice cream,18,0.0,0.0,488,3.6885245901639343
2005,November,New York,Restaurant,Norovirus genogroup I,Suspected,pizza,18,0.0,0.0,488,3.6885245901639343
2005,November,New York,Restaurant,Norovirus genogroup I,Suspected,potato chips,18,0.0,0.0,488,3.6885245901639343
2005,November,North Carolina,Restaurant,Norovirus genogroup I,Confirmed,unknown,27,0.0,0.0,457,5.908096280087528
2005,November,Ohio,Banquet Facility,Norovirus genogroup I,Confirmed,unknown,110,0.0,0.0,580,18.96551724137931
2005,November,Ohio,Restaurant,Norovirus genogroup I,Confirmed,unknown,9,0.0,0.0,580,1.5517241379310345
2005,November,Ohio,School/College/University,Clostridium perfringens,Confirmed,turkey dishes,21,0.0,0.0,580,3.620689655172414
2005,November,Ohio,School/College/University,Norovirus genogroup I,Confirmed,lettuce,14,0.0,0.0,580,2.413793103448276
2005,November,Ohio,School/College/University,Norovirus genogroup I,Confirmed,unspecified,14,0.0,0.0,580,2.413793103448276
2005,November,Oregon,Private Home/Residence,Norovirus unknown,Suspected,punch,12,0.0,0.0,454,2.643171806167401
2005,November,Oregon,Private Home/Residence,Norovirus unknown,Suspected,unspecified,12,0.0,0.0,454,2.643171806167401
2005,November,Tennessee,Restaurant,Norovirus genogroup I,Confirmed,unknown,11,0.0,0.0,419,2.6252983293556085
2005,November,Washington,Banquet Facility,Norovirus genogroup I,Suspected,unknown,19,0.0,0.0,289,6.5743944636678195
2005,November,Wisconsin,Restaurant,Norovirus genogroup I,Confirmed,breads,13,0.0,0.0,435,2.9885057471264367
2005,October,California,Grocery Store,Chemical or toxin,Suspected,beans,5,0.0,0.0,1758,0.2844141069397042
2005,October,California,Grocery Store,Chemical or toxin,Suspected,meat,5,0.0,0.0,1758,0.2844141069397042
2005,October,California,Grocery Store,Chemical or toxin,Suspected,unspecified,10,0.0,0.0,1758,0.5688282138794084
2005,October,California,Restaurant,Bacterium,Suspected,unknown,5,0.0,0.0,1758,0.2844141069397042
2005,October,California,Restaurant,Hepatitis A,Confirmed,unspecified vegetables,16,2.0,0.0,1758,0.9101251422070534
2005,October,California,Restaurant,Norovirus genogroup I,Confirmed,burrito,22,0.0,0.0,1758,1.2514220705346986
2005,October,California,Restaurant,Norovirus genogroup I,Confirmed,cake,16,0.0,0.0,1758,0.9101251422070534
2005,October,California,Restaurant,Norovirus genogroup I,Confirmed,cheese,22,0.0,0.0,1758,1.2514220705346986
2005,October,California,Restaurant,Norovirus genogroup I,Confirmed,unspecified,16,0.0,0.0,1758,0.9101251422070534
2005,October,California,Restaurant,Norovirus genogroup I,Suspected,other,5,0.0,0.0,1758,0.2844141069397042
2005,October,California,Restaurant,Norovirus genogroup I,Suspected,sandwich,5,0.0,0.0,1758,0.2844141069397042
2005,October,California,Restaurant,Norovirus genogroup I,Suspected,scrambled soft,17,0.0,0.0,1758,0.9670079635949944
2005,October,California,Restaurant,Norovirus genogroup I,Suspected,shell eggs,17,0.0,0.0,1758,0.9670079635949944
2005,October,California,Restaurant,Salmonella enterica,Confirmed,eggs,6,0.0,0.0,1758,0.3412969283276451
2005,October,California,Restaurant,Salmonella enterica,Confirmed,unspecified,6,0.0,0.0,1758,0.3412969283276451
2005,October,California,School/College/University,Chemical or toxin,Suspected,unknown,166,0.0,0.0,1758,9.442548350398178
2005,October,Connecticut,Private Home/Residence,Norovirus genogroup I,Suspected,deli tray,25,1.0,0.0,285,8.771929824561402
2005,October,Florida,Catering Service,Norovirus unknown,Suspected,cuban,16,0.0,0.0,2559,0.6252442360296991
2005,October,Florida,Catering Service,Norovirus unknown,Suspected,sandwich,16,0.0,0.0,2559,0.6252442360296991
2005,October,Florida,Private Home/Residence,Salmonella enterica,Confirmed,macaroni salad,8,3.0,0.0,2559,0.31262211801484957
2005,October,Florida,Restaurant,Bacillus cereus,Suspected,buffet,2,0.0,0.0,2559,0.07815552950371239
2005,October,Florida,Restaurant,Bacillus cereus,Suspected,crab rangoon,3,0.0,0.0,2559,0.11723329425556857
2005,October,Florida,Restaurant,Bacillus cereus,Suspected,ethnic style,2,0.0,0.0,2559,0.07815552950371239
2005,October,Florida,Restaurant,Staphylococcus unknown,Suspected,coleslaw,6,0.0,0.0,2559,0.23446658851113714
2005,October,Georgia,Restaurant,Salmonella enterica,Suspected,unknown,3,1.0,0.0,570,0.5263157894736842
2005,October,Georgia,Restaurant,Staphylococcus aureus,Suspected,hot dog,2,0.0,0.0,570,0.3508771929824561
2005,October,Georgia,Restaurant,Staphylococcus aureus,Suspected,unspecified,2,0.0,0.0,570,0.3508771929824561
2005,October,Hawaii,Restaurant,Scombroid toxin,Confirmed,ahi,2,0.0,0.0,172,1.1627906976744187
2005,October,Hawaii,Restaurant,Scombroid toxin,Confirmed,fish,2,0.0,0.0,172,1.1627906976744187
2005,October,Idaho,Restaurant,Norovirus genogroup I,Confirmed,unknown,2,0.0,0.0,467,0.4282655246252677
2005,October,Illinois,School/College/University,Norovirus genogroup I,Confirmed,unknown,43,0.0,0.0,1213,3.544929925803792
2005,October,Maryland,Prison/Jail,Staphylococcus aureus,Confirmed,unknown,21,0.0,0.0,88,23.863636363636363
2005,October,Minnesota,Restaurant,Scombroid toxin,Suspected,escolar,20,0.0,0.0,1346,1.4858841010401187
2005,October,Minnesota,Restaurant,Scombroid toxin,Suspected,fish,20,0.0,0.0,1346,1.4858841010401187
2005,October,New York,Private Home/Residence,"Escherichia coli, Shiga toxin-producing",Confirmed,ground beef,3,0.0,0.0,488,0.6147540983606558
2005,October,New York,Private Home/Residence,"Escherichia coli, Shiga toxin-producing",Confirmed,hamburger,3,0.0,0.0,488,0.6147540983606558
2005,October,New York,Private Home/Residence,Mycotoxins,Confirmed,mushrooms,4,2.0,0.0,488,0.819672131147541
2005,October,New York,Restaurant,Bacillus cereus,Suspected,other,3,0.0,0.0,488,0.6147540983606558
2005,October,New York,Restaurant,Bacillus cereus,Suspected,roast beef,3,0.0,0.0,488,0.6147540983606558
2005,October,New York,Restaurant,Norovirus genogroup I,Suspected,unknown,18,0.0,0.0,488,3.6885245901639343
2005,October,North Carolina,Restaurant,Salmonella enterica,Confirmed,cake,14,1.0,0.0,457,3.063457330415755
2005,October,North Carolina,Restaurant,Salmonella enterica,Confirmed,cheese bread,14,1.0,0.0,457,3.063457330415755
2005,October,North Carolina,Restaurant,Salmonella enterica,Confirmed,cream cheese,14,1.0,0.0,457,3.063457330415755
2005,October,Oregon,Restaurant,"Escherichia coli, Shiga toxin-producing",Confirmed,other food,64,1.0,0.0,454,14.096916299559473
2005,October,Oregon,Restaurant,Norovirus unknown,Confirmed,guacamole,13,0.0,0.0,454,2.8634361233480177
2005,October,Pennsylvania,Private Home/Residence,Campylobacter jejuni,Confirmed,unknown,5,0.0,0.0,452,1.1061946902654867
2005,October,Pennsylvania,Restaurant,Norovirus genogroup I,Suspected,tomato,19,0.0,0.0,452,4.20353982300885
2005,October,Pennsylvania,Restaurant,Norovirus genogroup I,Suspected,unspecified,19,0.0,0.0,452,4.20353982300885
2005,October,Pennsylvania,Restaurant,Salmonella enterica,Confirmed,beef,11,0.0,0.0,452,2.433628318584071
2005,October,Pennsylvania,Restaurant,Salmonella enterica,Confirmed,unspecified,11,0.0,0.0,452,2.433628318584071
2005,October,Washington,Restaurant,"Escherichia coli, Shiga toxin-producing",Confirmed,caesar salad,9,1.0,0.0,289,3.1141868512110724
2005,October,Washington,Restaurant,Staphylococcus aureus,Suspected,sauces,2,0.0,0.0,289,0.6920415224913495
2005,October,Washington,Restaurant,Staphylococcus aureus,Suspected,unspecified,2,0.0,0.0,289,0.6920415224913495
2005,October,Wisconsin,Religious Facility,Campylobacter jejuni,Confirmed,chicken,13,2.0,0.0,435,2.9885057471264367
2005,October,Wisconsin,Religious Facility,Campylobacter jejuni,Confirmed,liver,13,2.0,0.0,435,2.9885057471264367
2005,September,California,Catering Service,Norovirus genogroup I,Confirmed,roast beef,50,1.0,0.0,1758,2.844141069397042
2005,September,California,Catering Service,Norovirus genogroup I,Confirmed,sandwich,50,1.0,0.0,1758,2.844141069397042
2005,September,California,Grocery Store,Salmonella enterica,Suspected,queso fresco,12,2.0,0.0,1758,0.6825938566552902
2005,September,California,Grocery Store,Salmonella enterica,Suspected,unpasteurized,12,2.0,0.0,1758,0.6825938566552902
2005,September,California,Private Home/Residence,Salmonella unknown,Suspected,unknown,2,0.0,0.0,1758,0.11376564277588168
2005,September,California,Restaurant,Chemical or toxin,Suspected,chicken,2,0.0,0.0,1758,0.11376564277588168
2005,September,California,Restaurant,Chemical or toxin,Suspected,strips,2,0.0,0.0,1758,0.11376564277588168
2005,September,California,Restaurant,Salmonella enterica,Confirmed,unknown,20,0.0,0.0,1758,1.1376564277588168
2005,September,California,Restaurant,Scombroid toxin,Confirmed,escolar,5,0.0,0.0,1758,0.2844141069397042
2005,September,California,Restaurant,Scombroid toxin,Confirmed,fish,5,0.0,0.0,1758,0.2844141069397042
2005,September,California,Unknown,Salmonella enterica,Suspected,queso fresco,3,0.0,0.0,1758,0.17064846416382254
2005,September,California,Unknown,Salmonella enterica,Suspected,unpasteurized,3,0.0,0.0,1758,0.17064846416382254
2005,September,Colorado,Catering Service,Norovirus genogroup I,Confirmed,tomato,17,0.0,0.0,721,2.3578363384188625
2005,September,Colorado,Catering Service,Norovirus genogroup I,Confirmed,unspecified,17,0.0,0.0,721,2.3578363384188625
2005,September,Colorado,Prison/Jail,Campylobacter jejuni,Confirmed,1% milk pasteurized,200,1.0,0.0,721,27.739251040221912
2005,September,Colorado,Prison/Jail,Campylobacter jejuni,Confirmed,milk,200,1.0,0.0,721,27.739251040221912
2005,September,Colorado,Restaurant,Norovirus genogroup I,Suspected,shrimp dishes unspecified,4,0.0,0.0,721,0.5547850208044383
2005,September,Connecticut,Private Home/Residence,Salmonella enterica,Confirmed,unknown,6,1.0,0.0,285,2.1052631578947367
2005,September,Florida,Restaurant,Salmonella other,Confirmed,unknown,7,0.0,0.0,2559,0.2735443532629933
2005,September,Georgia,Private Home/Residence,Norovirus genogroup I,Confirmed,grapes,22,0.0,0.0,570,3.8596491228070176
2005,September,Georgia,Private Home/Residence,Norovirus genogroup I,Confirmed,taco dip,22,0.0,0.0,570,3.8596491228070176
2005,September,Georgia,Private Home/Residence,Norovirus genogroup I,Confirmed,unspecified,22,0.0,0.0,570,3.8596491228070176
2005,September,Hawaii,Private Home/Residence,Ciguatoxin,Confirmed,fish,3,0.0,0.0,172,1.744186046511628
2005,September,Hawaii,Private Home/Residence,Ciguatoxin,Confirmed,palani (surgeon),3,0.0,0.0,172,1.744186046511628
2005,September,Hawaii,Private Home/Residence,Salmonella enterica,Confirmed,raw,7,2.0,0.0,172,4.069767441860465
2005,September,Hawaii,Private Home/Residence,Salmonella enterica,Confirmed,shrimp,7,2.0,0.0,172,4.069767441860465
2005,September,Hawaii,Restaurant,Scombroid toxin,Confirmed,ahi,2,1.0,0.0,172,1.1627906976744187
2005,September,Hawaii,Restaurant,Scombroid toxin,Confirmed,fish,2,1.0,0.0,172,1.1627906976744187
2005,September,Idaho,Restaurant,Norovirus genogroup I,Confirmed,refried beans,17,0.0,0.0,467,3.640256959314775
