case_id,food
7077,unspecified
7078,unknown
7079,unknown
7080,unknown
7081,steak
7081,other
7082,unknown
7083,vegetable-based salads unspecified
7084,pancit
7085,eggs
7085,unspecified
7085,refried beans
7085,unspecified
7086,unknown
7087,ceviche
7088,unknown
7089,unknown
7090,antipasta salad
7091,unknown
7092,unknown
7093,tomato
7093,unspecified
7093,mango
7093,unspecified
7094,chicken
7094,unspecified
7095,unknown
7096,unknown
7097,unknown
7098,unknown
7099,unknown
7100,ground beef
7100,hamburger
7101,chicken salad
7102,fish
7102,amberjack
7103,peppers
7103,green
7104,fish
7104,grouper
7104,unspecified
7104,coleslaw
7105,pizza
7105,cheese
7106,house salad
7106,ranch dressing
7107,fish
7107,grouper
7107,unspecified
7108,crab
7108,steamed
7109,buffet
7110,unknown
7111,fish
7111,grouper
7111,unspecified
7112,ground beef
7112,cheeseburger
7113,fried rice
7113,unspecified
7113,chicken
7113,sesame
7113,potato
7113,baked
7114,ground beef
7114,hamburger
7115,barbecue sauce
7116,unknown
7117,tuna
7117,unspecified
7118,unknown
7119,fish
7119,milkfish (bangus)
7120,fish
7120,ulua
7120,unspecified
7121,fish
7121,roi
7122,fish
7122,roi
7123,fish
7123,mahi mahi
7124,fish
7124,mahi mahi
7125,ground beef
7125,other
7126,fish
7126,roi
7127,unknown
7128,unknown
7129,fajita
7129,chicken
7129,taco
7129,chicken
7130,unknown
7131,fruit pizza
7132,vegetable dip
7132,unspecified
7133,cake
7133,unspecified
7134,ice cream
7134,commercial
7134,chicken
7134,nuggets/fingers
7135,tuna
7135,unspecified
7136,unknown
7137,soup
7137,chicken noodle
7138,shrimp dishes unspecified
7138,oriental salad
7139,unspecified grains
7140,unknown
7141,beef/steak dish
7141,other
7142,speciality salads unspecified
7143,unknown
7144,unknown
7145,unknown
7146,coleslaw
7147,taco or nacho salad
7148,tap water
7149,potato salad
7150,omelette
7150,lettuce
7150,unspecified
7151,unknown
7152,unknown
7153,unknown
7154,potato salad
7155,pie
7155,merengue
7156,unknown
7157,beef
7157,other
7157,quesadilla
7157,chicken
7158,unknown
7159,unknown
7160,unknown
7161,unknown
7162,unknown
7163,unknown
7164,unknown
7165,unknown
7166,unknown
7167,coffee
7167,ice
7167,cream puff
7168,unknown
7169,unknown
7170,unknown
7171,unknown
7172,turkey
7172,other
7173,unknown
7174,oysters
7174,raw
7174,crab salad
7175,cheese dish
7175,other
7175,omelette
7175,ham
7175,other
7176,multiple salads
7177,pie
7177,cream
7178,ribs
7178,unspecified
7179,mixed vegetables
7179,unspecified
7181,unknown
7182,sandwich
7182,cuban
7183,deli tray
7184,chicken
7184,other
7185,steak
7185,unspecified
7186,pizza
7186,meat and vegetable
7187,ice
7188,onion
7188,tart
7188,mixed vegetables
7188,unspecified
7188,green salad
7189,pastry
7189,paris-brest
7189,tomato
7189,basil and mozzarella salad
7190,nachos
7190,unspecified
7191,unknown
7192,oil
7192,unspecified
7193,unknown
7194,tuna
7194,bbq
7195,unknown
7196,unknown
7197,unknown
7198,unknown
7199,chile relleno
7199,unspecified
7200,unknown
7201,cake
7201,tres leche
7202,sandwich
7202,ham
7203,unknown
7204,unknown
7205,unknown
7206,unknown
7207,unknown
7208,ground beef
7208,hamburger
7209,alfalfa sprouts
7210,ice cream
7210,unspecified
7211,soup
7211,minestrone
7212,mussels
7212,baked
7213,fish
7213,mahi mahi
7214,soup
7214,mushroom
7215,pizza
7215,cheese
7216,chicken
7216,strips
7217,steak
7217,unspecified
7218,unknown
7219,carnitas
7219,unspecified
7220,eggs
7220,scrambled
7221,unknown
7222,shrimp
7222,unspecified
7223,fish
7223,mahi mahi
7224,fish
7224,ulua
7224,unspecified
7225,pasta-based salads unspecified
7226,green salad
7227,unknown
7228,unknown
7229,unknown
7230,crab dishes
7231,turkey
7231,baked
7232,crab
7232,steamed
7232,shrimp
7232,fried
7232,shrimp
7232,steamed
7233,unknown
7234,rice
7234,unspecified
7234,beans
7234,unspecified
7235,chicken
7235,baked
7236,unknown
7237,ground beef
7237,unspecified
7238,coleslaw
7239,unknown
7240,unknown
7241,sauces
7241,unspecified
7241,chicken
7241,unspecified
7242,unknown
7243,unknown
7244,unknown
7245,tortilla
7245,unspecified
7246,ground beef
7246,hamburger
7247,unknown
7248,unknown
7249,salsa
7249,unspecified
7249,quesadilla
7249,chicken
7250,cake
7250,unspecified
7251,guacamole
7251,unspecified
7252,unknown
7253,unknown
7254,oysters
7254,raw
7255,pie
7255,merengue
7256,unknown
7257,unknown
7258,beef
7258,other
7258,chicken
7258,unspecified
7259,bbq
7259,unspecified
7260,chicken
7260,baked
7260,green pea salad
7261,crab cakes
7262,ham
7262,other
7263,caesar salad
7263,house salad
7264,chips and salsa
7265,chicken
7265,teriyaki
7266,refried beans
7266,unspecified
7267,unknown
7268,unknown
7269,unknown
7270,chicken
7270,fried
7271,sandwich
7271,ham
7272,chicken
7272,unspecified
7273,steak
7273,prime rib
7273,house salad
7274,ribs
7274,unspecified
7275,sandwich
7275,tuna fish
7276,unknown
7277,unknown
7278,green salad
7279,fish
7279,escolar
7280,fish
7280,escolar
7281,unknown
7282,unknown
7283,fajita
7283,chicken
7284,multiple foods
7284,spaghetti
7284,unspecified
7285,unknown
7286,unspecified fruit
7287,chicken
7287,unspecified
7288,sandwich
7288,unspecified
7289,unknown
7290,unknown
7291,unknown
7292,queso fresco
7292,unpasteurized
7293,unknown
7294,fish
7294,ahi
7295,ice
7296,tuna
7296,unspecified
7297,lobster
7297,fried
7298,fish
7298,grouper
7298,unspecified
7299,pancakes
7299,unspecified
7299,pork
7299,bacon
7300,greek salad
7301,banana
7301,unspecified
7301,cantaloupe
7301,pineapple
7301,unspecified
7302,unknown
7303,soup
7303,bean
7304,pie
7304,merengue
7304,chocolate
7304,unspecified
7305,salmon
7305,unspecified
7306,unspecified fruit
7307,house salad
7308,unknown
7309,unknown
7310,alligator
7311,seabass
7311,unspecified
7312,sushi
7312,unspecified
7313,grey snapper
7314,unknown
7315,unknown
7316,pie
7316,cream
7317,unknown
7318,beans
7318,baked
7318,potato salad
7319,unknown
7320,unknown
7321,unknown
7322,taco
7322,beef
7323,deli meat
7323,sliced turkey
7324,crab cakes
7325,cookies
7325,unspecified
7326,unknown
7327,stuffing
7327,unspecified
7328,unknown
7329,unknown
7330,unknown
7331,chicken
7331,curry
7331,lamb
7331,unspecified
7332,ground beef
7332,cheeseburger
7332,french fries
7333,unknown
7334,pork
7334,unspecified
7335,sandwich
7335,unspecified
7335,salmon
7335,unspecified
7335,lettuce-based salads unspecified
7336,butterscotch bars
7337,chicken
7337,other
7337,cream sauce
7337,unspecified
7338,unknown
7339,green onion/scallion
7340,deli meat
7340,sliced turkey
7342,oysters
7342,raw
7343,unknown
7344,tuna
7344,unspecified
7345,chicken and rice
7346,unknown
7347,unknown
7348,rice
7348,white
7348,fried rice
7348,unspecified
7349,noodles
7349,unspecified
7350,potato salad
7351,tuna
7351,unspecified
7352,unknown
7353,unknown
7354,pita
7354,chicken
7354,grilled
7355,fish
7355,catfish
7355,cabbage
7355,unspecified
7355,coleslaw
7356,unknown
7357,unknown
7358,oysters
7358,raw
7359,multiple foods
7360,unknown
7361,unknown
7362,cake
7362,custard-filled
7363,meat sauce
7364,house salad
7365,chicken
7365,baked
7366,chicken
7366,baked
7367,mozarella
7367,pasteurized
7368,unknown
7369,multiple foods
7370,enchilada
7370,chicken
7371,unknown
7372,salsa
7372,unspecified
7373,multiple foods
7374,dim sum
7375,burrito
7375,unspecified
7376,chicken
7376,unspecified
7377,salad
7377,unspecified
7378,burrito
7378,chili verde
7379,unknown
7380,lettuce-based salads unspecified
7381,unknown
7382,enchilada
7382,beef
7383,goat
7383,unspecified
7384,taco
7384,beef
7385,honeydew melon
7386,green salad
7387,chicken
7387,roasted
7388,chicken
7388,grilled
7388,lamb
7388,other
7389,pizza
7389,cheese
7390,pizza
7390,cheese
7390,pizza
7390,meat and vegetable
7391,meat sauce
7391,spaghetti
7391,unspecified
7392,pizza
7392,meat
7393,black beans and rice
7394,oysters
7394,raw
7395,romaine lettuce
7395,unspecified
7396,unknown
7397,beef
7397,bbq
7398,unknown
7399,stuffing
7399,unspecified
7399,turkey
7399,unspecified
7400,fish
7400,mahi mahi
7401,fish
7401,roi
7402,grey snapper
7403,fish
7403,ulua
7403,unspecified
7403,soup
7403,ulua head
7404,fish
7404,ahi
7405,unknown
7406,unknown
7407,unknown
7408,fish blue marlin
7409,unknown
7410,unknown
7411,fish blue marlin
7412,unknown
7413,unknown
7414,pie
7414,coconut cream
7415,tortilla
7415,unspecified
7416,unknown
7417,unknown
7418,steak
7418,prime rib
7419,eggs
7419,unspecified
7419,pancakes
7419,unspecified
7420,candy
7420,toffee
7420,cake
7420,unspecified
7420,cake
7420,brownie
7421,unknown
7422,unknown
7423,egg salad/egg salad sandwich
7424,unknown
7425,burrito
7425,beef
7426,unknown
7427,ravioli
7427,unspecified
7428,unknown
7429,roast beef
7429,unspecified
7430,unknown
7431,apple cider
7431,unpasteurized
7432,unknown
7433,unknown
7434,unknown
7435,deli meat
7435,sliced turkey
7435,cucumber
7435,unspecified
7436,unknown
7437,unknown
7438,pasta salad
7438,chicken salad
7438,tuna salad
7439,bear
7439,unspecified
7440,turkey
7440,roasted
7441,pork
7441,roasted
7442,ground beef
7442,unspecified
7443,ground beef
7443,hamburger
7444,unknown
7445,ground beef
7445,other
7446,queso fresco
7446,unpasteurized
7447,unknown
7448,cake
7448,unspecified
7449,chicken
7449,fried
7450,banana
7450,unspecified
7451,multiple foods
7452,ground beef
7452,hamburger
7453,unknown
7454,lettuce
7454,unspecified
7455,unknown
7456,unknown
7457,oysters
7457,raw
7458,spinach
7458,unspecified
7459,cilantro
7459,unspecified
7460,deli meat
7460,multiple
7461,salsa
7461,unspecified
7461,guacamole
7462,multiple salads
7463,unknown
7464,multiple foods
7465,burrito
7465,unspecified
7466,pizza
7466,meat
7466,pizza
7466,vegetable
7467,sandwich
7467,deli
7468,fish
7468,catfish
7469,unknown
7470,tuna
7470,unspecified
7471,ethnic style
7471,buffet
7472,pizza
7472,cheese
7473,beef
7473,unspecified
7473,garlic
7473,unspecified
7474,egg salad/egg salad sandwich
7475,nachos and cheese
7476,egg rolls
7477,salmon
7477,raw
7477,sushi
7477,unspecified
7478,chicken and rice
7479,tartar sauce
7479,unspecified
7480,unknown
7481,salmon
7481,unspecified
7482,sandwich
7482,gyro
7483,chicken
7483,sweet and sour
7484,ribs
7484,unspecified
7485,unspecified fish
7485,applesauce
7486,fruit punch
7486,pasteurized
7487,unknown
7488,unknown
7489,pancit
7490,fish
7490,omelu
7491,unknown
7492,unknown
7493,unknown
7494,ham
7494,unspecified
7495,french toast
7495,unspecified
7496,unknown
7497,unknown
7498,unknown
7499,unknown
7500,unknown
7501,unknown
7502,pizza
7502,meat
7503,ground beef
7503,other
7504,cheese
7504,unspecified
7504,eggs
7504,unspecified
7504,ham
7504,unspecified
7505,chicken
7505,unspecified
7505,multiple foods
7506,other milk
7506,unpasteurized
7507,unknown
7508,turkey
7508,smoked
7509,unknown
7510,french toast
7510,unspecified
7511,ham
7511,other
7512,ground beef
7512,hamburger
7512,ground beef
7512,meatballs
7513,unknown
7514,unknown
7515,unknown
7516,refried beans
7516,unspecified
7517,unknown
7518,multiple foods
7519,bbq
7519,unspecified
7520,seafood
7520,unspecified
7521,unknown
7522,unknown
7523,unknown
7524,unknown
7525,unknown
7526,unknown
7527,unknown
7528,unknown
7529,unknown
7530,unknown
7531,unknown
7532,potato
7532,mashed
7532,eggs
7532,other
7533,taco
7533,beef
7534,sandwich
7534,deli
7535,soup
7535,speciality
7535,other
7536,unknown
7537,salad bar
7538,oriental chicken salad
7539,taco
7539,beef
7540,chicken
7540,curry
7541,ground beef
7541,hamburger
7542,multiple foods
7543,unknown
7544,green salad
7545,raw cake/cookie dough
7546,ground beef
7546,other
7547,ground beef
7547,cheeseburger
7547,french fries
7548,ground beef
7548,cheeseburger
7549,unknown
7550,gravy
7550,sausage
7551,pizza
7551,meat
7552,turkey
7552,smoked
7552,ham
7552,unspecified
7553,unknown
7554,lettuce
7554,unspecified
7555,unknown
7556,roast beef
7556,unspecified
7556,seafood
7556,unspecified
7557,french fries
7558,unknown
7559,unknown
7560,unknown
7561,cheese sticks
7562,multiple foods
7563,unknown
7564,shrimp salad
7565,sandwich
7565,wrap
7566,unknown
7567,unknown
7568,cheddar cheese
7568,unspecified
7569,unknown
7570,unknown
7571,multiple foods
7572,pork
7572,unspecified
7573,chicken
7573,fried
7574,rice
7574,white
7575,chicken
7575,unspecified
7576,sauces
7576,unspecified
7577,oysters
7577,raw
7578,ground beef
7578,hamburger
7579,rice
7579,white
7580,multiple foods
7581,steak
7581,sirloin
7581,lettuce-based salads unspecified
7582,turkey
7582,baked
7583,jello salad
7584,pizza
7584,meat
7585,burrito
7585,chicken
7586,unknown
7587,rice
7587,unspecified
7588,fish
7588,mahi mahi
7589,fish
7589,mahi mahi
7590,fish
7590,mahi mahi
7591,fish
7591,mullett
7592,fish
7592,mahi mahi
7593,unknown
7594,unknown
7595,unknown
7596,unknown
7597,unknown
7598,unknown
7599,refried beans
7599,unspecified
7600,rice dishes
7600,unspecified
7601,corn
7601,unspecified
7602,unknown
7603,chicken and rice
7604,unknown
7605,burrito
7605,unspecified
7605,ground beef
7605,other
7606,unknown
7607,ice
7607,stuffed mushroom
7607,salad bar
7608,cake
7608,brownie
7609,gravy
7609,unspecified
7610,tuna
7610,raw
7611,gravy
7611,unspecified
7612,unknown
7613,cookies
7613,unspecified
7614,tomato
7614,unspecified
7614,chicken
7614,unspecified
7614,iceberg lettuce
7614,unspecified
7615,alfalfa sprouts
7616,unknown
7617,turkey
7617,roasted
7618,unknown
7619,ice
7620,ham
7620,other
7621,deli meat
7621,sliced turkey ham
7622,soup
7622,other poultry/egg
7623,unknown
7624,apple juice
7624,pasteurized
7625,unknown
7626,unknown
7627,unknown
7628,unknown
7629,unknown
7630,unknown
7631,sandwich
7631,ham
7631,seafood dish
7631,unspecified
7631,pudding
7631,banana
7632,unknown
7633,ground beef
7633,unspecified
7634,bread
7634,cornbread dressing
7634,turkey
7634,baked
7634,sweet potato
7634,unspecified
7635,unknown
7636,unknown
7637,oysters
7637,raw
7638,oysters
7638,fried
7639,pizza
7639,meat
7640,unknown
7641,pork
7641,chitterlings
7642,steak
7642,other
7643,fajita
7643,beef
7643,taco or nacho salad
7644,chile relleno
7644,unspecified
7645,chicken
7645,unspecified
7646,oysters
7646,unspecified
7647,pizza
7647,meat and vegetable
7648,salsa
7649,unknown
7650,multiple foods
7651,unknown
7652,multiple foods
7653,unknown
7654,unknown
7655,unknown
7656,unknown
7657,salsa
7657,unspecified
7658,unknown
7659,turkey and gravy
7659,turkey
7659,roasted
7660,chicken
7660,nuggets/fingers
7661,multiple foods
7662,cake
7662,custard-filled
7663,chef salad
7664,seafood newberg
7665,sandwich
7665,other vegetable
7666,unknown
7667,unknown
7668,sandwich
7668,chicken
7669,fish
7669,mahi mahi
7670,fish
7670,roi
7671,fish
7671,mahi mahi
7672,fish
7672,ahi
7673,fish
7673,mahi mahi
7674,sausage
7674,pork
7675,unknown
7676,roast beef
7676,other
7677,unknown
7678,unknown
7679,unknown
7680,salsa
7680,unspecified
7680,chips
7680,tortilla
7681,burrito
7681,beef
7682,unknown
7683,turkey
7683,baked
7683,ice cream
7683,commercial
7684,unknown
7685,mayonnaise
7685,commercial
7685,ground beef
7685,hamburger
7685,lettuce
7685,unspecified
7686,beef
7686,unspecified
7686,veal
7686,unspecified
7687,gravy
7687,unspecified
7687,potato
7687,mashed
7687,potato salad
7688,tuna
7688,unspecified
7689,unknown
7690,unknown
7691,unknown
7692,pork
7692,smoked
7693,unknown
7694,roast beef
7694,unspecified
7695,beans
7695,unspecified
7696,cookies
7696,unspecified
7697,chicken and noodles
7698,pork
7698,bbq
7698,beans
7698,baked
7699,beef
7699,stew
7700,steak
7700,other
7701,chicken
7701,teriyaki
7702,unknown
7703,unknown
7704,unknown
7705,dips
7705,unspecified
7705,broccoli
7705,unspecified
7706,oysters
7706,raw
7707,oysters
7707,raw
7708,unknown
7709,unknown
7710,unknown
7711,beef
7711,other
7712,unknown
7713,spring rolls
7713,unspecified
7714,roast beef
7714,other
7715,pizza
7715,meat and vegetable
7716,oysters
7716,raw
7717,pizza
7717,unspecified
7718,sandwich
7718,chicken
7719,unknown
7720,hot dog
7720,unspecified
7721,salad
7721,unspecified
7722,unknown
7723,ice
7724,unknown
7725,unknown
7726,unknown
7727,unknown
7728,chicken
7728,bbq
7729,unknown
7730,shell eggs
7730,boiled hard
7731,unknown
7732,fruit salad
7733,soda
7733,unspecified
7734,unknown
7735,speciality salads unspecified
7736,multiple foods
7737,sandwich
7737,chicken
7738,salad bar
7739,coleslaw
7740,oysters
7740,raw
7741,hot dog
7741,beef
7742,chicken
7742,nuggets/fingers
7742,quesadilla
7742,chicken
7743,pie
7743,cream
7743,tap water
7743,house salad
7744,multiple foods
7745,sandwich
7745,club
7746,unknown
7747,sandwich
7747,chicken
7748,fish
7748,mahi mahi
7749,unspecified fish
7750,chow mein
7751,unknown
7752,sandwich
7752,deli
7753,cake
7753,unspecified
7754,unknown
7755,unknown
7756,unknown
7757,unknown
7758,unknown
7759,unknown
7760,unknown
7761,chicken salad
7762,oysters
7762,raw
7763,pizza
7763,unspecified
7764,unknown
7765,dips
7765,unspecified
7765,chicken
7765,unspecified
7766,unknown
7767,crab
7767,unspecified
7768,fried rice
7768,unspecified
7769,sandwich
7769,steak
7769,fish sandwich
7769,unspecified
7770,unknown
7771,unknown
7772,chicken
7772,other
7773,unknown
7774,beef
7774,other
7774,chicken
7774,baked
7775,deli meat
7775,sliced turkey ham
7776,unknown
7777,unknown
7778,unknown
7779,unknown
7780,sandwich
7780,submarine
7781,unknown
7782,unknown
7783,chicken
7783,casserole
7784,unknown
7785,unknown
7786,unknown
7787,tuna
7787,raw
7787,sushi
7787,unspecified
7788,unknown
7789,unknown
7790,unknown
7791,chicken pot pie
7792,unknown
7793,house salad
7794,pasta salad
7795,salad bar
7796,unknown
7797,ground beef
7797,cheeseburger
7798,unknown
7799,crackers
7799,unspecified
7800,steak
7800,prime rib
7801,pizza
7801,unspecified
7802,oysters
7802,raw
7803,burrito
7803,bean
7803,guacamole
7804,unknown
7805,lasagna
7805,unspecified
7806,unknown
7807,unknown
7808,unknown
7809,unknown
7810,cheese spread
7811,unknown
7812,lettuce-based salads unspecified
7813,oysters
7813,raw
7814,caesar salad
7815,unknown
7816,unknown
7817,unknown
7818,sandwich
7818,turkey
7819,green salad
7820,ice
7821,unknown
7822,unknown
7823,unknown
7824,chicken
7824,baked
7825,rice
7825,white
7825,kidney bean
7825,vegetable-based salads unspecified
7826,unknown
7827,unknown
7828,unknown
7829,unknown
7830,unknown
7831,unknown
7832,unknown
7833,fruit salad
7834,unknown
7835,carne asada
7836,unknown
7837,unknown
7838,sandwich
7838,turkey
7839,unknown
7840,chicken
7840,bbq
7841,unknown
7842,unknown
7843,unknown
7844,unknown
7845,ice
7846,soup unspecified
7847,lettuce-based salads unspecified
7848,pizza
7848,meat and vegetable
7849,ground beef
7849,unspecified
7850,berries
7850,unspecified
7851,oysters
7851,raw
7852,chicken
7852,unspecified
7853,water
7853,lettuce-based salads unspecified
7854,oysters
7854,raw
7855,unknown
7856,ground beef
7856,other
7857,unknown
7858,unknown
7859,cake
7859,custard-filled
7860,collard greens
7860,chicken
7860,unspecified
7861,house salad
7862,fish
7862,puffer unspecified
7863,steak
7863,unspecified
7863,house salad
7864,oysters
7864,raw
7865,sandwich
7865,beef
7866,multiple foods
7867,pork fried rice
7867,chicken
7867,sesame
7868,unknown
7869,roast beef
7869,unspecified
7869,plantains
7869,unspecified
7870,unknown
7871,ground beef
7871,hamburger
7872,unknown
7873,sandwich
7873,deli
7874,unknown
7875,cake
7875,unspecified
7876,unknown
7877,unknown
7878,unknown
7879,unknown
7880,unknown
7881,unknown
7882,unknown
7883,pasta salad
7883,vegetable-based salads unspecified
7883,tuna salad
7884,whole milk
7884,unpasteurized
7885,sandwich
7885,chicken
7886,unknown
7887,burrito
7887,chicken
7888,house salad
7889,unknown
7890,bruschetta
7890,ice
7891,unknown
7892,unknown
7893,greek salad
7894,unknown
7895,unknown
7896,sandwich
7896,steak
7897,unknown
7898,unknown
7899,unknown
7900,unknown
7901,sandwich
7901,unspecified
7902,bread
7902,sourdough
7902,bruschetta
7902,cake
7902,unspecified
7903,soup
7903,broccoli and cheese
7904,soda
7904,unspecified
7905,potato
7905,baked
7905,salad
7905,unspecified
7905,french dressing
7906,potato salad
7906,potato chips
7907,pizza
7907,meat
7908,unknown
7909,crab cakes
7909,mushrooms
7909,unspecified
7910,unknown
7911,american cheese
7911,unspecified
7911,deli meat
7911,sliced ham
7911,deli meat
7911,sliced turkey
7912,unknown
7913,unknown
7914,tuna
7914,unspecified
7915,unknown
7916,deli meat
7916,sliced turkey
7917,egg salad/egg salad sandwich
7918,unknown
7919,unknown
7920,deli meat
7920,sliced turkey
7921,salad bar
7922,unknown
7923,unknown
7924,ice
7925,unknown
7926,pizza
7926,unspecified
7927,sausage
7927,other
7928,sandwich
7928,submarine
7929,unknown
7930,pizza
7930,unspecified
7931,unknown
7932,sandwich
7932,beef
7933,unknown
7934,unknown
7935,unknown
7936,unknown
7937,unknown
7938,unknown
7939,unknown
7940,unknown
7941,unknown
7942,unknown
7943,salad
7943,unspecified
7944,unknown
7945,unknown
7946,chicken salad
7946,tuna
7946,unspecified
7947,unknown
7948,unknown
7949,unknown
7950,unknown
7951,unknown
7952,unknown
7953,oysters
7953,raw
7954,chicken
7954,other
7955,unknown
7956,unknown
7957,unknown
7958,unknown
7959,house salad
7960,pasta salad
7961,ice
7961,unspecified
7962,unknown
7963,sandwich
7963,deli
7964,unknown
7965,pork
7965,unspecified
7966,bun
7967,unknown
7968,unknown
7969,fish salad
7970,unknown
7971,pork
7971,bbq
7971,french fries
7972,ground beef
7972,other
7973,ground beef
7973,hamburger
7974,shell eggs
7974,scrambled soft
7975,shrimp
7975,unspecified
7975,squash
7975,unspecified
7976,unknown
7977,unknown
7978,unknown
7979,dhokla
7979,chapati
7980,pizza
7980,unspecified
7981,unknown
7982,multiple foods
7983,unspecified fruit
7984,salad
7984,unspecified
7985,unknown
7986,unknown
7987,unknown
7988,unknown
7989,cake
7989,unspecified
7990,unknown
7991,fish
7991,ahi
7992,garden salad
7992,vegetable-based salads unspecified
7993,unknown
7994,burrito
7994,chicken
7995,caesar salad
7996,house salad
7997,beef/steak dish
7997,unspecified
7998,chicken
7998,nuggets/fingers
7999,spaghetti
7999,unspecified
8000,tuna salad
8001,unknown
8002,pizza
8002,meat and vegetable
8003,oysters
8003,raw
8004,turkey
8004,unspecified
8005,oysters
8005,raw
8006,ribs
8006,pork
8007,unknown
8008,chicken
8008,other
8009,oysters
8009,raw
8010,rice
8010,white
8011,unknown
8012,unknown
8013,chicken
8013,sweet and sour
8014,crab
8014,unspecified
8014,oysters
8014,raw
8015,chicken and rice
8016,pork
8016,chops
8017,unknown
8018,unknown
8019,sushi
8019,unspecified
8020,unknown
8021,unknown
8022,unknown
8023,unknown
8024,unknown
8025,unknown
8026,unknown
8027,cake
8027,unspecified
8028,unknown
8029,unknown
8030,sandwich
8030,deli
8031,cantaloupe
8031,honeydew melon
8031,watermelon
8032,unknown
8033,unknown
8034,ice tea
8035,seafood salad
8036,salmon
8036,smoked
8037,unknown
8038,unknown
8039,tortilla
8039,unspecified
8040,salsa
8040,unspecified
8041,unknown
8042,unknown
8043,unknown
8044,unknown
8045,pastry
8045,unspecified
8046,chow mein
8047,unknown
8048,turkey
8048,unspecified
8048,potato
8048,unspecified
8049,unknown
8050,turkey
8050,other
8051,fried rice
8051,unspecified
8052,raw cake/cookie dough
8053,unknown
8054,unknown
8055,unknown
8056,ethnic style
8056,unspecified
8057,unknown
8058,beef
8058,chimichanga
8059,unknown
8060,unknown
8061,chicken
8061,other
8062,cheese bread
8063,unknown
8064,unknown
8065,unknown
8066,unknown
8067,unknown
8068,unknown
8069,unknown
8070,pizza
8070,cheese
8070,pizza
8070,meat and vegetable
8071,unknown
8072,unknown
8073,unknown
8074,burrito
8074,chicken
8075,oysters
8075,raw
8076,unknown
8077,sandwich
8077,turkey
8077,sandwich
8077,ham
8078,unknown
8079,unknown
8080,unknown
8081,sandwich
8081,reuben
8081,pudding
8081,unspecified
8082,sandwich
8082,submarine
8083,unknown
8084,lamb
8084,unspecified
8085,unknown
8086,unknown
8087,unknown
8088,unknown
8089,unknown
8090,unknown
8091,unknown
8092,ice
8093,unknown
8094,coleslaw
8095,unknown
8096,unknown
8097,unknown
8098,ground beef
8098,hamburger
8099,unknown
8100,unknown
8101,burrito
8101,bean
8102,pizza
8102,unspecified
8103,unknown
8104,tuna
8104,bbq
8104,tuna
8104,raw
8105,chicken
8105,other
8106,pork
8106,bbq
8107,liver
8107,other
8108,unknown
8109,lettuce
8109,unspecified
8110,unknown
8111,unknown
8112,unknown
8113,unknown
8114,unknown
8115,unknown
8116,unknown
8117,unknown
8118,unknown
8119,spaghetti
8119,unspecified
8120,cheese ball
8121,cake
8121,unspecified
8122,burrito
8122,beef
8123,salsa
8123,unspecified
8124,strawberries
8124,melon
8124,unspecified
8124,house salad
8125,mixed vegetables
8125,unspecified
8126,chicken
8126,other
8127,unknown
8128,fish
8128,grouper
8128,unspecified
8129,sandwich
8129,tuna fish
8130,steak
8130,prime rib
8130,caesar salad
8131,chicken salad
8132,mussels
8132,unspecified
8133,fish
8133,puffer unspecified
8134,sandwich
8134,other specialty
8135,tuna
8135,raw
8136,multiple foods
8137,unknown
8138,unknown
8139,seafood dish
8139,unspecified
8140,sandwich
8140,deli
8141,alfalfa sprouts
8142,unknown
8143,unknown
8144,unknown
8145,unknown
8146,unknown
8147,unknown
8148,unknown
8149,unknown
8150,cake
8150,unspecified
8151,sandwich
8151,deli
8152,chicken
8152,grilled
8153,pizza
8153,meat
8154,beef/steak dish
8154,unspecified
8155,rice
8155,white
8156,fajita
8156,beef
8156,refried beans
8156,unspecified
8157,pizza
8157,meat
8158,crab cakes
8159,yogurt sauce
8160,unknown
8161,mussels
8161,unspecified
8161,soup
8161,beef-based
8162,unknown
8163,lettuce
8163,unspecified
8164,unknown
8165,unknown
8166,unknown
8167,unknown
8168,unknown
8169,mixed fruit
8169,beets
8169,unspecified
8170,unknown
8171,raw cake/cookie dough
8172,unknown
8173,unknown
8174,ground beef
8175,alfalfa sprouts
8176,unknown
8177,unknown
8178,unknown
8179,unknown
8180,unknown
8181,unknown
8182,unknown
8183,unknown
8184,unknown
8185,tuna steak
8186,unknown
8187,unknown
8188,unknown
8189,buffet
8190,unknown
8191,unknown
8192,sausage
8192,unspecified
8193,unknown
8194,doughnuts
8194,unspecified
8195,lettuce-based salads unspecified
8196,unknown
8197,unknown
8198,sandwich
8198,submarine
8199,tomato
8199,unspecified
8199,iceberg lettuce
8199,unspecified
8200,oysters
8200,unspecified
8201,unknown
8202,lettuce-based salads unspecified
8203,oysters
8203,raw
8204,unknown
8205,unknown
8206,unknown
8207,unknown
8208,unknown
8209,unknown
8210,green salad
8211,unknown
8212,pasta salad
8213,soup
8213,clam chowder
8214,unknown
8215,unknown
8216,unknown
8217,chicken
8217,other
8217,potato
8217,mashed
8217,caesar salad
8218,unknown
8219,soup
8219,other fish
8220,unknown
8221,chicken
8221,unspecified
8222,fried chicken salad
8223,guacamole
8223,pico de gallo
8223,carne asada
8224,cottage cheese
8224,unspecified
8224,vegetable-based salads unspecified
8224,fruit-based salads unspecified
8225,unknown
8226,unknown
8227,ice cream
8227,commercial
8228,sambar
8229,multiple foods
8230,eggs
8230,quiche
8230,multiple salads
8231,unknown
